Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
530,2026-01-06 20:15:00,A051,D00530,EV00530,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,88,91,2,1456,243,Mixed,Running,82,No,106,16.31,No,0.0,No,642,0,No,3710,642,100
531,2026-01-06 20:30:00,A051,D00531,EV00531,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,78,98,3,1820,301,City,Running,78,No,71,9.59,No,0.0,No,179,0,No,2485,179,100
532,2026-01-06 20:45:00,A051,D00532,EV00532,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,50,76,0,1610,166,Mixed,Running,81,No,96,12.97,No,0.0,No,4863,0,No,3360,4863,100
533,2026-01-06 21:00:00,A051,D00533,EV00533,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,82,90,1,1680,299,City,Running,32,No,115,15.54,No,0.0,No,717,0,No,4025,717,100
534,2026-01-06 21:15:00,A051,D00534,EV00534,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,47,96,2,1750,202,Highway,Running,80,No,254,34.32,No,0.0,No,100,0,No,8890,100,100
535,2026-01-06 21:30:00,A051,D00535,EV00535,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,84,78,4,1815,253,City,Under Maintenance,0,No,30,3.85,No,0.0,Yes,5374,466,No,1050,5840,95
536,2026-01-06 21:45:00,A051,D00536,EV00536,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,45,86,2,1675,154,City,Running,65,No,27,3.46,No,0.0,No,989,0,No,945,989,100
537,2026-01-06 22:00:00,A051,D00537,EV00537,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,25,98,1,1605,111,Highway,Running,100,No,194,24.87,No,0.0,No,3,0,No,6790,3,100
538,2026-01-06 22:15:00,A051,D00538,EV00538,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,48,86,3,1745,159,City,Running,71,No,81,10.38,No,0.0,No,2363,0,No,2835,2363,100
539,2026-01-06 22:30:00,A052,D00539,EV00539,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,75,76,3,1910,231,City,Under Maintenance,0,No,70,9.72,No,0.0,No,4475,0,No,2450,4475,100
540,2026-01-06 22:45:00,A052,D00540,EV00540,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,62,76,0,1700,219,Mixed,Running,46,No,145,20.14,No,0.0,Yes,2505,1198,No,5075,3703,95
541,2026-01-06 23:00:00,A052,D00541,EV00541,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,59,100,4,1980,239,City,Running,75,No,112,15.56,No,0.0,No,256,0,No,3920,256,100
542,2026-01-06 23:15:00,A052,D00542,EV00542,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,51,86,1,1386,133,Mixed,Running,57,No,151,23.23,No,0.0,No,2458,0,No,5285,2458,100
543,2026-01-06 23:30:00,A052,D00543,EV00543,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,70,89,4,1596,199,Highway,Running,101,Yes,259,39.85,No,0.0,No,1080,0,No,9065,1080,90
544,2026-01-06 23:45:00,A052,D00544,EV00544,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,95,96,0,1316,257,City,Running,74,No,99,15.23,No,0.0,No,106,0,No,3465,106,100
545,2026-01-07 00:00:00,A052,D00545,EV00545,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,42,96,2,1675,173,Mixed,Running,75,No,131,16.79,No,0.0,No,26,0,No,4585,26,100
546,2026-01-07 00:15:00,A052,D00546,EV00546,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,93,88,1,1605,370,Highway,Running,74,No,202,25.9,No,0.0,No,2412,0,No,7070,2412,100
547,2026-01-07 00:30:00,A052,D00547,EV00547,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,10,99,0,1535,45,Highway,Charging,0,No,334,42.82,Yes,2.6,No,59,0,No,11690,59,100
548,2026-01-07 00:45:00,A052,D00548,EV00548,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,94,88,3,1745,319,City,Running,21,No,61,7.82,No,0.0,No,902,0,No,2135,902,100
549,2026-01-07 01:00:00,A053,D00549,EV00549,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,42,83,3,1550,139,Mixed,Running,65,No,123,17.57,No,0.0,No,1223,0,No,4305,1223,100
550,2026-01-07 01:15:00,A053,D00550,EV00550,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,47,96,1,1410,190,Highway,Running,120,Yes,301,43.0,No,0.0,No,93,0,No,10535,93,90
551,2026-01-07 01:30:00,A053,D00551,EV00551,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,83,96,0,1340,335,Highway,Running,70,No,187,26.71,No,0.0,No,264,0,No,6545,264,100
552,2026-01-07 01:45:00,A053,D00552,EV00552,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,71,81,4,1620,230,Mixed,Running,58,No,140,20.0,No,0.0,No,1029,0,No,4900,1029,100
553,2026-01-07 02:00:00,A053,D00553,EV00553,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,67,99,4,1890,282,Mixed,Running,91,No,112,15.14,No,0.0,No,135,0,No,3920,135,100
554,2026-01-07 02:15:00,A053,D00554,EV00554,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,35,93,2,2125,191,City,Running,66,No,85,10.37,No,0.0,No,408,0,No,2975,408,100
555,2026-01-07 02:30:00,A053,D00555,EV00555,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,85,82,2,2125,441,Mixed,Running,40,No,59,7.2,No,0.0,No,1513,0,No,2065,1513,100
556,2026-01-07 02:45:00,A053,D00556,EV00556,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,72,99,0,1985,417,City,Running,65,No,44,5.37,No,0.0,No,158,0,No,1540,158,100
557,2026-01-07 03:00:00,A053,D00557,EV00557,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,96,85,1,2055,543,Highway,Running,109,Yes,170,20.73,No,0.0,No,1860,0,No,5950,1860,90
558,2026-01-07 03:15:00,A053,D00558,EV00558,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,29,97,3,2195,178,Mixed,Running,109,Yes,148,18.05,No,0.0,No,80,0,No,5180,80,90
559,2026-01-07 03:30:00,A054,D00559,EV00559,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,79,84,3,1526,187,City,Running,24,No,102,15.69,No,0.0,No,1412,0,No,3570,1412,100
560,2026-01-07 03:45:00,A054,D00560,EV00560,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,94,77,0,1316,204,City,Under Maintenance,0,No,21,3.23,No,0.0,No,6704,0,No,735,6704,100
561,2026-01-07 04:00:00,A054,D00561,EV00561,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,41,88,1,1680,166,Highway,Running,94,No,329,44.46,No,0.0,No,1659,0,No,11515,1659,100
562,2026-01-07 04:15:00,A054,D00562,EV00562,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,13,78,3,1820,43,Mixed,Charging,0,No,90,12.16,Yes,2.5,No,5171,0,No,3150,5171,100
563,2026-01-07 04:30:00,A054,D00563,EV00563,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,96,92,3,1820,348,City,Running,65,No,119,16.08,No,0.0,No,487,0,No,4165,487,100
564,2026-01-07 04:45:00,A054,D00564,EV00564,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,82,86,0,1610,309,Mixed,Running,95,No,100,13.51,No,0.0,No,1872,0,No,3500,1872,100
565,2026-01-07 05:00:00,A054,D00565,EV00565,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,19,87,0,1610,76,Highway,Charging,0,No,161,21.76,Yes,2.3,No,2032,0,No,5635,2032,100
566,2026-01-07 05:15:00,A054,D00566,EV00566,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,51,87,1,1680,205,Highway,Running,114,Yes,313,42.3,No,0.0,No,1318,0,No,10955,1318,90
567,2026-01-07 05:30:00,A054,D00567,EV00567,BYD,BYD Atto 3,SUV,521,60.5,1750,150,93,91,3,1960,414,Highway,Running,127,Yes,175,22.73,No,0.0,No,769,0,No,6125,769,90
568,2026-01-07 05:45:00,A054,D00568,EV00568,BYD,BYD Atto 3,SUV,521,60.5,1750,150,28,93,0,1750,132,Highway,Running,136,Yes,202,26.23,No,0.0,No,351,0,No,7070,351,90
569,2026-01-07 06:00:00,A055,D00569,EV00569,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,59,81,4,1596,153,Highway,Running,72,No,248,38.15,No,0.0,No,1681,0,No,8680,1681,100
570,2026-01-07 06:15:00,A055,D00570,EV00570,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,47,93,0,1316,123,City,Running,38,No,43,6.62,No,0.0,No,725,0,No,1505,725,100
571,2026-01-07 06:30:00,A055,D00571,EV00571,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,70,90,2,1456,177,City,Running,56,No,116,17.85,No,0.0,No,404,0,No,4060,404,100
572,2026-01-07 06:45:00,A055,D00572,EV00572,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,29,99,4,1596,81,City,Running,61,No,32,4.92,No,0.0,No,270,0,No,1120,270,100
573,2026-01-07 07:00:00,A055,D00573,EV00573,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,62,99,2,1456,196,Highway,Running,111,Yes,292,44.92,No,0.0,No,9,0,No,10220,9,90
574,2026-01-07 07:15:00,A055,D00574,EV00574,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,60,91,4,2265,306,City,Running,36,No,42,5.12,No,0.0,No,507,0,No,1470,507,100
575,2026-01-07 07:30:00,A055,D00575,EV00575,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,73,98,0,1985,476,Highway,Running,133,Yes,339,41.34,No,0.0,No,61,0,No,11865,61,90
576,2026-01-07 07:45:00,A055,D00576,EV00576,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,76,77,0,1985,370,Mixed,Under Maintenance,0,No,79,9.63,No,0.0,No,5976,0,No,2765,5976,100
577,2026-01-07 08:00:00,A055,D00577,EV00577,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,11,87,4,2265,54,City,Charging,0,No,118,14.39,Yes,2.5,No,2143,0,No,4130,2143,100
578,2026-01-07 08:15:00,A055,D00578,EV00578,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,47,77,4,2265,203,City,Under Maintenance,0,No,119,14.51,No,0.0,Yes,5798,996,No,4165,6794,95
579,2026-01-07 08:30:00,A055,D00579,EV00579,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,83,82,3,1910,313,Highway,Running,101,Yes,344,47.78,No,0.0,No,1544,0,No,12040,1544,90
580,2026-01-07 08:45:00,A055,D00580,EV00580,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,85,88,3,1910,327,Mixed,Running,103,Yes,93,12.92,No,0.0,No,1417,0,No,3255,1417,90
581,2026-01-07 09:00:00,A055,D00581,EV00581,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,42,82,1,1770,144,City,Running,67,No,104,14.44,No,0.0,No,985,0,No,3640,985,100
582,2026-01-07 09:15:00,A055,D00582,EV00582,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,52,95,3,1910,200,City,Running,54,No,72,10.0,No,0.0,No,87,0,No,2520,87,100
583,2026-01-07 09:30:00,A055,D00583,EV00583,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,45,89,2,1840,167,City,Running,40,No,93,12.92,No,0.0,No,1175,0,No,3255,1175,100
584,2026-01-07 09:45:00,A056,D00584,EV00584,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,65,77,3,1745,208,Mixed,Running,77,No,54,6.92,No,0.0,No,6390,0,No,1890,6390,100
585,2026-01-07 10:00:00,A056,D00585,EV00585,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,50,85,2,2125,269,Mixed,Running,51,No,111,13.54,No,0.0,No,2152,0,No,3885,2152,100
586,2026-01-07 10:15:00,A056,D00586,EV00586,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,28,86,4,2265,153,Highway,Running,132,Yes,329,40.12,No,0.0,No,1465,0,No,11515,1465,90
587,2026-01-07 10:30:00,A056,D00587,EV00587,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,87,88,1,2055,484,Mixed,Running,75,No,87,10.61,No,0.0,No,1063,0,No,3045,1063,100
588,2026-01-07 10:45:00,A056,D00588,EV00588,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,92,99,3,1820,387,Mixed,Running,93,No,98,13.24,No,0.0,No,187,0,No,3430,187,100
589,2026-01-07 11:00:00,A056,D00589,EV00589,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,63,79,3,1820,196,City,Under Maintenance,0,No,30,4.05,No,0.0,Yes,5257,445,No,1050,5702,95
590,2026-01-07 11:15:00,A056,D00590,EV00590,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,15,99,1,1680,65,Mixed,Charging,0,No,65,8.78,Yes,2.4,No,159,0,No,2275,159,100
591,2026-01-07 11:30:00,A056,D00591,EV00591,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,20,78,1,1680,68,Mixed,Charging,0,No,110,14.86,Yes,2.3,No,5978,0,No,3850,5978,100
592,2026-01-07 11:45:00,A056,D00592,EV00592,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,50,88,4,1620,163,City,Running,35,No,104,14.86,No,0.0,No,2150,0,No,3640,2150,100
593,2026-01-07 12:00:00,A056,D00593,EV00593,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,98,100,1,1410,363,City,Running,36,No,100,14.29,No,0.0,No,43,0,No,3500,43,100
594,2026-01-07 12:15:00,A057,D00594,EV00594,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,44,87,3,1526,116,Mixed,Running,74,No,117,18.0,No,0.0,No,2470,0,No,4095,2470,100
595,2026-01-07 12:30:00,A057,D00595,EV00595,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,32,84,3,1526,82,Mixed,Running,63,No,139,21.38,No,0.0,No,1388,0,No,4865,1388,100
596,2026-01-07 12:45:00,A057,D00596,EV00596,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,49,98,2,1456,146,Mixed,Running,53,No,100,15.38,No,0.0,No,78,0,No,3500,78,100
597,2026-01-07 13:00:00,A057,D00597,EV00597,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,47,90,1,2085,221,City,Running,46,No,52,6.5,No,0.0,No,649,0,No,1820,649,100
598,2026-01-07 13:15:00,A057,D00598,EV00598,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,39,90,1,2085,183,City,Running,39,No,77,9.62,No,0.0,No,306,0,No,2695,306,100
599,2026-01-07 13:30:00,A057,D00599,EV00599,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,26,84,1,2085,130,Highway,Running,119,Yes,316,39.5,No,0.0,No,960,0,No,11060,960,90
600,2026-01-07 13:45:00,A057,D00600,EV00600,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,93,85,1,2085,413,City,Running,32,No,101,12.62,No,0.0,No,1396,0,No,3535,1396,100
601,2026-01-07 14:00:00,A057,D00601,EV00601,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,88,85,1,2085,390,City,Running,63,No,21,2.62,No,0.0,No,1942,0,No,735,1942,100
602,2026-01-07 14:15:00,A057,D00602,EV00602,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,78,98,1,1605,304,City,Running,79,No,49,6.28,No,0.0,No,75,0,No,1715,75,100
603,2026-01-07 14:30:00,A057,D00603,EV00603,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,38,75,4,1815,110,City,Running,36,No,86,11.03,No,0.0,No,3363,0,No,3010,3363,100
604,2026-01-07 14:45:00,A058,D00604,EV00604,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,56,91,3,1788,198,City,Running,21,No,107,15.07,No,0.0,No,775,0,No,3745,775,100
605,2026-01-07 15:00:00,A058,D00605,EV00605,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,54,98,3,1788,234,Highway,Running,99,No,164,23.1,No,0.0,No,90,0,No,5740,90,100
606,2026-01-07 15:15:00,A058,D00606,EV00606,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,67,82,2,1750,233,Mixed,Running,104,Yes,154,20.81,No,0.0,No,1224,0,No,5390,1224,90
607,2026-01-07 15:30:00,A058,D00607,EV00607,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,73,76,1,1680,225,City,Running,39,No,41,5.54,No,0.0,No,6153,0,No,1435,6153,100
608,2026-01-07 15:45:00,A058,D00608,EV00608,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,91,81,0,1610,323,Mixed,Running,91,No,132,17.84,No,0.0,No,2158,0,No,4620,2158,100
609,2026-01-07 16:00:00,A058,D00609,EV00609,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,11,81,2,1750,35,City,Charging,0,No,66,8.92,Yes,2.5,Yes,1126,675,No,2310,1801,95
610,2026-01-07 16:15:00,A058,D00610,EV00610,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,48,81,1,1680,170,Mixed,Running,59,No,50,6.76,No,0.0,No,1798,0,No,1750,1798,100
611,2026-01-07 16:30:00,A058,D00611,EV00611,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,20,98,1,2190,84,City,Charging,0,No,36,5.29,Yes,2.3,No,145,0,No,1260,145,100
612,2026-01-07 16:45:00,A058,D00612,EV00612,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,21,92,0,2120,83,City,Charging,0,No,114,16.76,Yes,2.3,No,699,0,No,3990,699,100
613,2026-01-07 17:00:00,A058,D00613,EV00613,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,45,98,3,2330,206,Highway,Running,100,No,324,47.65,No,0.0,No,200,0,No,11340,200,100
614,2026-01-07 17:15:00,A059,D00614,EV00614,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,28,90,4,2295,126,City,Running,77,No,100,12.5,No,0.0,No,779,0,No,3500,779,100
615,2026-01-07 17:30:00,A059,D00615,EV00615,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,10,95,1,2085,54,Mixed,Charging,0,No,124,15.5,Yes,2.6,No,176,0,No,4340,176,100
616,2026-01-07 17:45:00,A059,D00616,EV00616,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,53,89,1,2085,246,City,Running,28,No,32,4.0,No,0.0,No,999,0,No,1120,999,100
617,2026-01-07 18:00:00,A059,D00617,EV00617,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,96,85,4,1620,302,City,Running,75,No,29,4.14,No,0.0,No,1706,0,No,1015,1706,100
618,2026-01-07 18:15:00,A059,D00618,EV00618,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,33,86,4,1620,114,Mixed,Running,44,No,111,15.86,No,0.0,No,1772,0,No,3885,1772,100
619,2026-01-07 18:30:00,A059,D00619,EV00619,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,82,85,1,1410,258,City,Running,23,No,102,14.57,No,0.0,No,2032,0,No,3570,2032,100
620,2026-01-07 18:45:00,A059,D00620,EV00620,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,76,90,2,1840,286,City,Running,25,No,74,10.28,No,0.0,No,600,0,No,2590,600,100
621,2026-01-07 19:00:00,A059,D00621,EV00621,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,93,85,1,1770,330,City,Running,73,No,106,14.72,No,0.0,No,1941,0,No,3710,1941,100
622,2026-01-07 19:15:00,A059,D00622,EV00622,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,21,81,0,1700,83,Highway,Charging,0,No,232,32.22,Yes,2.3,Yes,1121,699,No,8120,1820,95
623,2026-01-07 19:30:00,A059,D00623,EV00623,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,44,98,4,1980,198,Highway,Running,101,Yes,174,24.17,No,0.0,No,54,0,No,6090,54,90
624,2026-01-07 19:45:00,A060,D00624,EV00624,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,14,99,0,1610,61,Mixed,Charging,0,No,135,18.24,Yes,2.5,No,24,0,No,4725,24,100
625,2026-01-07 20:00:00,A060,D00625,EV00625,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,31,96,4,1890,133,Highway,Running,111,Yes,302,40.81,No,0.0,No,227,0,No,10570,227,90
626,2026-01-07 20:15:00,A060,D00626,EV00626,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,12,85,2,2155,53,City,Charging,0,No,58,7.25,Yes,2.5,No,2351,0,No,2030,2351,100
627,2026-01-07 20:30:00,A060,D00627,EV00627,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,44,97,1,2085,223,City,Running,61,No,50,6.25,No,0.0,No,84,0,No,1750,84,100
628,2026-01-07 20:45:00,A060,D00628,EV00628,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,77,94,2,2155,408,Mixed,Running,77,No,103,12.88,No,0.0,No,344,0,No,3605,344,100
629,2026-01-07 21:00:00,A060,D00629,EV00629,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,38,93,4,2400,146,City,Running,48,No,52,7.65,No,0.0,No,424,0,No,1820,424,100
630,2026-01-07 21:15:00,A060,D00630,EV00630,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,98,84,1,2190,354,City,Running,24,No,71,10.44,No,0.0,No,2156,0,No,2485,2156,100
631,2026-01-07 21:30:00,A060,D00631,EV00631,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,36,85,4,2400,136,Mixed,Running,71,No,112,16.47,No,0.0,No,1270,0,No,3920,1270,100
632,2026-01-07 21:45:00,A060,D00632,EV00632,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,25,93,0,2120,108,Mixed,Running,86,No,151,22.21,No,0.0,No,740,0,No,5285,740,100
633,2026-01-07 22:00:00,A060,D00633,EV00633,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,21,93,3,2330,87,Mixed,Charging,0,No,63,9.26,Yes,2.3,No,410,0,No,2205,410,100
634,2026-01-07 22:15:00,A061,D00634,EV00634,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,14,87,2,1675,48,City,Charging,0,No,83,10.64,Yes,2.5,No,1010,0,No,2905,1010,100
635,2026-01-07 22:30:00,A061,D00635,EV00635,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,42,82,2,1675,137,City,Running,78,No,35,4.49,No,0.0,No,1755,0,No,1225,1755,100
636,2026-01-07 22:45:00,A061,D00636,EV00636,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,37,95,3,1745,136,City,Running,23,No,78,10.0,No,0.0,No,2,0,No,2730,2,100
637,2026-01-07 23:00:00,A061,D00637,EV00637,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,94,96,1,1605,359,City,Running,61,No,89,11.41,No,0.0,No,291,0,No,3115,291,100
638,2026-01-07 23:15:00,A061,D00638,EV00638,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,25,96,0,1535,95,City,Running,64,No,93,11.92,No,0.0,No,293,0,No,3255,293,100
639,2026-01-07 23:30:00,A061,D00639,EV00639,BYD,BYD Atto 3,SUV,521,60.5,1750,150,81,85,3,1960,320,Mixed,Running,72,No,121,15.71,No,0.0,No,1441,0,No,4235,1441,100
640,2026-01-07 23:45:00,A061,D00640,EV00640,BYD,BYD Atto 3,SUV,521,60.5,1750,150,19,96,0,1750,81,City,Charging,0,No,62,8.05,Yes,2.3,No,171,0,No,2170,171,100
641,2026-01-08 00:00:00,A061,D00641,EV00641,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,39,97,1,1680,153,City,Running,32,No,57,7.7,No,0.0,No,252,0,No,1995,252,100
642,2026-01-08 00:15:00,A061,D00642,EV00642,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,39,81,2,1750,124,City,Running,72,No,45,6.08,No,0.0,No,2289,0,No,1575,2289,100
643,2026-01-08 00:30:00,A061,D00643,EV00643,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,85,79,1,1680,294,Mixed,Under Maintenance,0,No,53,7.16,No,0.0,Yes,6072,374,No,1855,6446,95
644,2026-01-08 00:45:00,A061,D00644,EV00644,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,89,94,4,1890,355,Mixed,Running,84,No,161,21.76,No,0.0,No,779,0,No,5635,779,100
645,2026-01-08 01:00:00,A061,D00645,EV00645,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,95,91,1,1680,351,City,Running,26,No,100,13.51,No,0.0,No,409,0,No,3500,409,100
646,2026-01-08 01:15:00,A062,D00646,EV00646,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,85,84,1,1410,301,Highway,Running,61,No,215,30.71,No,0.0,No,2278,0,No,7525,2278,100
647,2026-01-08 01:30:00,A062,D00647,EV00647,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,48,90,2,1480,160,City,Running,20,No,27,3.86,No,0.0,No,554,0,No,945,554,100
648,2026-01-08 01:45:00,A062,D00648,EV00648,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,20,93,3,1550,78,Highway,Charging,0,No,236,33.71,Yes,2.3,No,652,0,No,8260,652,100
649,2026-01-08 02:00:00,A062,D00649,EV00649,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,87,95,1,1770,345,City,Running,74,No,78,10.83,No,0.0,No,5,0,No,2730,5,100
650,2026-01-08 02:15:00,A062,D00650,EV00650,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,75,85,2,1840,287,Mixed,Running,58,No,163,22.64,No,0.0,No,1171,0,No,5705,1171,100
651,2026-01-08 02:30:00,A062,D00651,EV00651,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,55,98,1,1770,225,City,Running,20,No,66,9.17,No,0.0,No,300,0,No,2310,300,100
652,2026-01-08 02:45:00,A062,D00652,EV00652,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,80,99,1,1770,331,City,Running,20,No,44,6.11,No,0.0,No,106,0,No,1540,106,100
653,2026-01-08 03:00:00,A062,D00653,EV00653,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,76,82,2,1840,281,Mixed,Running,56,No,75,10.42,No,0.0,No,1652,0,No,2625,1652,100
654,2026-01-08 03:15:00,A062,D00654,EV00654,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,62,100,2,1456,188,Mixed,Running,64,No,142,21.85,No,0.0,No,238,0,No,4970,238,100
