Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
524,2026-01-06 18:45:00,A003,D00187,EV00024,Hyundai,Hyundai Kona Electric,Compact SUV,349,52.7,1421,72,97.6,93.3,2,2004.0,263.0,City,Idle,30.0,No,60.0,10.93,No,0.0,No,311,0,No,2125,2143,100
525,2026-01-06 19:00:00,A002,D00096,EV00025,Kia,Kia EV6,Premium Crossover,501,82.0,1913,149,36.7,100.0,3,2505.0,116.0,City,Running,36.0,No,38.0,9.31,No,0.0,No,461,0,No,1412,1266,100
526,2026-01-06 19:15:00,A001,D00033,EV00026,MG,MG ZS EV,Compact SUV,348,61.2,1409,161,44.6,89.0,0,2005.0,69.0,Highway,Running,103.0,Yes,42.0,11.17,No,0.0,No,220,0,No,2690,1377,86
527,2026-01-06 19:30:00,A002,D00078,EV00027,Mahindra,Mahindra XUV400 EV,Compact SUV,344,43.2,1307,97,39.7,100.0,2,1707.0,45.0,Highway,Under Maintenance,137.0,Yes,38.0,10.72,No,0.0,No,3,0,No,2256,1982,88
528,2026-01-06 19:45:00,A005,D00167,EV00028,Tata,Tata Nexon EV,Compact SUV,261,48.7,1878,156,74.4,76.6,3,2555.0,116.0,Mixed,Idle,21.0,No,31.0,11.66,No,0.0,No,548,0,No,929,2042,100
529,2026-01-06 20:00:00,A003,D00082,EV00029,Tata,Tata Punch EV,Compact SUV,284,57.6,1705,82,100.0,95.8,4,2489.0,181.0,Highway,Running,109.0,Yes,86.0,20.63,No,0.0,No,79,0,No,5655,1812,89
530,2026-01-06 20:15:00,A003,D00037,EV00030,Volkswagen,Volkswagen ID.4,SUV,318,66.6,1699,196,10.8,97.7,0,1805.0,7.0,City,Charging,0.0,No,46.0,9.12,Yes,2.5,No,332,0,No,0,2236,100
531,2026-01-06 20:30:00,A004,D00097,EV00031,BYD,BYD Atto 3,SUV,393,82.0,1815,191,48.2,80.4,5,2791.0,102.0,Highway,Idle,108.0,Yes,39.0,14.19,No,0.0,No,235,0,No,1694,1941,83
532,2026-01-06 20:45:00,A007,D00005,EV00032,Citroën,Citroën ë-C3,Hatchback,455,65.9,2013,95,65.4,80.8,4,2738.0,141.0,Mixed,Running,48.0,No,58.0,15.18,No,0.0,Yes,552,0,No,1817,1919,100
533,2026-01-06 21:00:00,A006,D00169,EV00033,Hyundai,Hyundai Ioniq 5,Premium Crossover,301,62.6,1499,138,57.9,71.3,1,1799.0,96.0,City,Under Maintenance,29.0,No,40.0,10.28,No,0.0,No,505,934,Yes,1379,3471,73
534,2026-01-06 21:15:00,A008,D00184,EV00034,Hyundai,Hyundai Kona Electric,Compact SUV,445,79.4,1305,254,100.0,91.1,2,2229.0,342.0,Highway,Running,82.0,No,41.0,9.5,No,0.0,No,0,0,No,2600,1387,100
535,2026-01-06 21:30:00,A002,D00189,EV00035,Kia,Kia EV6,Premium Crossover,435,55.6,1438,84,81.9,81.2,1,1732.0,206.0,Highway,Running,95.0,No,35.0,10.95,No,0.0,No,881,0,No,1866,2426,100
536,2026-01-06 21:45:00,A009,D00180,EV00036,MG,MG ZS EV,Compact SUV,246,40.2,1613,88,84.9,88.2,1,2119.0,126.0,Mixed,Charging,0.0,No,45.0,11.12,Yes,0.5,No,271,0,No,0,1464,100
537,2026-01-06 22:00:00,A008,D00069,EV00037,Mahindra,Mahindra XUV400 EV,Compact SUV,434,82.0,2280,83,25.0,63.5,4,3371.0,3.0,City,Charging,0.0,No,51.0,17.18,Yes,0.6,No,594,0,No,0,2041,100
538,2026-01-06 22:15:00,A002,D00120,EV00038,Tata,Tata Nexon EV,Compact SUV,261,37.2,1495,198,89.9,89.6,2,2103.0,150.0,Mixed,Running,77.0,No,33.0,9.76,No,0.0,No,348,0,No,1166,1922,100
539,2026-01-06 22:30:00,A006,D00040,EV00039,Tata,Tata Punch EV,Compact SUV,211,42.0,2172,84,54.1,83.5,5,3143.0,41.0,Highway,Running,90.0,No,42.0,15.13,No,0.0,No,281,0,No,2000,1648,100
540,2026-01-06 22:45:00,A001,D00005,EV00040,Volkswagen,Volkswagen ID.4,SUV,225,45.9,1692,115,62.8,87.6,3,2255.0,57.0,Highway,Running,99.0,No,52.0,14.03,No,0.0,No,597,0,No,2605,2944,100
541,2026-01-06 23:00:00,A005,D00023,EV00041,BYD,BYD Atto 3,SUV,195,36.5,2280,91,82.9,79.0,4,3143.0,67.0,Mixed,Running,44.0,No,58.0,16.49,No,0.0,Yes,542,0,No,2254,2079,100
542,2026-01-06 23:15:00,A004,D00075,EV00042,Citroën,Citroën ë-C3,Hatchback,261,46.4,1838,124,50.3,78.8,4,2257.0,22.0,City,Under Maintenance,33.0,No,49.0,14.17,No,0.0,No,883,0,No,2550,2085,100
543,2026-01-06 23:30:00,A002,D00042,EV00043,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,39.5,1764,150,100.0,92.0,5,2852.0,111.0,Highway,Running,96.0,No,51.0,15.59,No,0.0,No,91,0,No,2529,1284,100
544,2026-01-06 23:45:00,A008,D00013,EV00044,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1748,35,71.2,92.2,3,2410.0,4.0,City,Running,56.0,No,65.0,14.57,No,0.0,No,78,0,No,3124,2005,100
545,2026-01-07 00:00:00,A007,D00101,EV00045,Kia,Kia EV6,Premium Crossover,430,74.2,1914,219,84.6,93.7,5,2448.0,291.0,Highway,Running,93.0,No,37.0,12.53,No,0.0,No,62,0,No,1704,1165,100
546,2026-01-07 00:15:00,A003,D00125,EV00046,MG,MG ZS EV,Compact SUV,195,43.1,1657,76,60.3,82.2,5,2881.0,33.0,Highway,Idle,67.0,No,49.0,13.05,No,0.0,No,2,0,No,2620,1634,100
547,2026-01-07 00:30:00,A003,D00154,EV00047,Mahindra,Mahindra XUV400 EV,Compact SUV,195,20.0,1328,137,18.8,73.0,3,2047.0,0.0,Mixed,Idle,77.0,No,63.0,15.89,No,0.0,Yes,180,0,No,1945,2078,100
548,2026-01-07 00:45:00,A010,D00054,EV00048,Tata,Tata Nexon EV,Compact SUV,195,20.0,1903,169,78.4,93.3,0,1969.0,56.0,City,Running,5.0,No,46.0,10.14,No,0.0,No,156,0,No,1445,2044,100
549,2026-01-07 01:00:00,A001,D00126,EV00049,Tata,Tata Punch EV,Compact SUV,311,41.9,1387,119,84.1,72.2,1,2060.0,120.0,Highway,Running,116.0,Yes,50.0,15.46,No,0.0,No,412,0,No,2489,2951,82
550,2026-01-07 01:15:00,A010,D00135,EV00050,Volkswagen,Volkswagen ID.4,SUV,280,63.3,1488,111,62.8,77.4,3,2524.0,82.0,Highway,Running,116.0,Yes,35.0,12.38,No,0.0,No,537,0,No,1263,2227,82
551,2026-01-07 01:30:00,A010,D00114,EV00051,BYD,BYD Atto 3,SUV,568,80.1,1749,203,46.1,71.0,4,2229.0,113.0,City,Running,39.0,No,35.0,12.77,No,0.0,No,626,0,No,821,1534,100
552,2026-01-07 01:45:00,A004,D00134,EV00052,Citroën,Citroën ë-C3,Hatchback,369,70.1,1599,185,67.5,88.5,5,2735.0,170.0,Mixed,Running,28.0,No,59.0,13.57,No,0.0,Yes,451,0,No,2361,2504,100
553,2026-01-07 02:00:00,A006,D00035,EV00053,Hyundai,Hyundai Ioniq 5,Premium Crossover,207,51.2,1722,124,18.0,84.2,0,2483.0,0.0,Highway,Idle,109.0,Yes,33.0,12.35,No,0.0,No,180,0,No,1374,2343,92
554,2026-01-07 02:15:00,A008,D00080,EV00054,Hyundai,Hyundai Kona Electric,Compact SUV,279,60.8,1403,227,56.8,100.0,3,1790.0,100.0,City,Running,5.0,No,76.0,12.89,No,0.0,No,6,0,No,2552,1217,100
555,2026-01-07 02:30:00,A001,D00071,EV00055,Kia,Kia EV6,Premium Crossover,277,58.2,2280,85,78.0,82.5,1,2791.0,124.0,Mixed,Idle,59.0,No,31.0,12.34,No,0.0,No,464,0,No,1266,1930,100
556,2026-01-07 02:45:00,A008,D00079,EV00056,MG,MG ZS EV,Compact SUV,195,20.0,1458,96,61.9,100.0,3,2468.0,0.0,Highway,Running,93.0,No,61.0,14.07,No,0.0,No,79,0,No,2968,2043,100
557,2026-01-07 03:00:00,A010,D00055,EV00057,Mahindra,Mahindra XUV400 EV,Compact SUV,306,65.6,1228,200,86.3,99.0,4,1561.0,208.0,Highway,Running,122.0,Yes,42.0,10.01,No,0.0,No,36,0,No,2407,1787,82
558,2026-01-07 03:15:00,A005,D00055,EV00058,Tata,Tata Nexon EV,Compact SUV,260,47.1,1500,128,84.2,96.0,2,2233.0,150.0,Mixed,Running,54.0,No,38.0,9.12,No,0.0,No,170,0,No,1319,1611,100
559,2026-01-07 03:30:00,A003,D00091,EV00059,Tata,Tata Punch EV,Compact SUV,265,49.0,1652,93,70.1,87.7,1,2052.0,100.0,City,Running,18.0,No,79.0,15.55,No,0.0,No,209,0,No,4442,1415,100
560,2026-01-07 03:45:00,A002,D00169,EV00060,Volkswagen,Volkswagen ID.4,SUV,439,76.2,1849,234,66.9,97.8,0,2252.0,233.0,City,Running,28.0,No,53.0,11.03,No,0.0,No,13,0,No,2547,1717,100
561,2026-01-07 04:00:00,A004,D00002,EV00061,BYD,BYD Atto 3,SUV,261,64.6,2027,245,26.0,85.4,1,2126.0,25.0,City,Charging,0.0,No,26.0,10.02,Yes,1.3,No,298,0,No,0,1531,100
562,2026-01-07 04:15:00,A005,D00023,EV00062,Citroën,Citroën ë-C3,Hatchback,487,82.0,2212,207,74.8,72.7,2,3100.0,191.0,Mixed,Running,77.0,No,46.0,16.8,No,0.0,No,624,0,No,1818,2621,100
563,2026-01-07 04:30:00,A005,D00131,EV00063,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,20.0,1271,63,99.5,92.5,3,2274.0,100.0,City,Running,53.0,No,44.0,9.4,No,0.0,No,198,0,No,1691,1538,100
564,2026-01-07 04:45:00,A006,D00083,EV00064,Hyundai,Hyundai Kona Electric,Compact SUV,337,57.0,1880,169,43.7,88.4,3,2769.0,69.0,Mixed,Idle,50.0,No,32.0,10.96,No,0.0,No,102,0,No,1252,1808,100
565,2026-01-07 05:00:00,A001,D00084,EV00065,Kia,Kia EV6,Premium Crossover,311,43.8,1233,128,69.4,76.9,2,1525.0,124.0,City,Running,28.0,No,41.0,9.73,No,0.0,No,470,0,No,1590,1103,100
566,2026-01-07 05:15:00,A007,D00017,EV00066,MG,MG ZS EV,Compact SUV,204,27.3,1349,62,75.4,66.1,1,1684.0,48.0,City,Running,23.0,No,43.0,10.21,No,0.0,No,647,0,No,1343,1575,100
567,2026-01-07 05:30:00,A008,D00003,EV00067,Mahindra,Mahindra XUV400 EV,Compact SUV,195,26.9,1616,57,89.2,75.3,5,2051.0,41.0,Mixed,Running,72.0,No,66.0,18.15,No,0.0,No,543,0,No,2391,1735,100
568,2026-01-07 05:45:00,A010,D00066,EV00068,Tata,Tata Nexon EV,Compact SUV,244,48.6,1267,84,55.4,84.7,0,1875.0,74.0,Mixed,Running,66.0,No,48.0,10.04,No,0.0,No,858,0,No,2398,2361,100
569,2026-01-07 06:00:00,A010,D00121,EV00069,Tata,Tata Punch EV,Compact SUV,449,54.3,1165,209,53.1,86.9,4,1666.0,122.0,Highway,Idle,98.0,No,54.0,14.25,No,0.0,No,357,0,No,2637,2050,100
570,2026-01-07 06:15:00,A010,D00125,EV00070,Volkswagen,Volkswagen ID.4,SUV,195,26.3,1570,89,37.9,87.4,2,1727.0,0.0,Highway,Running,93.0,No,44.0,11.69,No,0.0,No,173,0,No,2251,1917,100
571,2026-01-07 06:30:00,A004,D00070,EV00071,BYD,BYD Atto 3,SUV,195,20.0,1443,164,50.6,79.0,0,1567.0,12.0,Highway,Charging,0.0,No,38.0,11.81,Yes,3.4,Yes,545,0,No,0,2453,100
572,2026-01-07 06:45:00,A001,D00068,EV00072,Citroën,Citroën ë-C3,Hatchback,325,51.1,1932,201,72.3,80.2,1,2541.0,120.0,City,Idle,18.0,No,39.0,11.38,No,0.0,No,108,0,No,1105,1081,100
573,2026-01-07 07:00:00,A010,D00124,EV00073,Hyundai,Hyundai Ioniq 5,Premium Crossover,287,40.5,1202,71,86.8,64.6,2,1948.0,82.0,Mixed,Running,97.0,No,44.0,14.33,No,0.0,No,661,0,No,1547,1681,100
574,2026-01-07 07:15:00,A006,D00123,EV00074,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1494,112,100.0,100.0,1,1952.0,99.0,City,Idle,27.0,No,53.0,9.99,No,0.0,No,130,0,No,1817,1138,100
575,2026-01-07 07:30:00,A001,D00048,EV00075,Kia,Kia EV6,Premium Crossover,242,54.9,1465,150,96.8,85.5,5,2547.0,180.0,City,Running,30.0,No,29.0,7.44,No,0.0,No,229,0,No,842,1757,100
576,2026-01-07 07:45:00,A006,D00180,EV00076,MG,MG ZS EV,Compact SUV,195,24.6,1337,35,8.0,80.5,1,2202.0,0.0,Highway,Running,122.0,Yes,27.0,10.78,No,0.0,No,276,0,No,1082,2135,90
577,2026-01-07 08:00:00,A005,D00131,EV00077,Mahindra,Mahindra XUV400 EV,Compact SUV,195,24.7,1854,80,53.9,69.0,1,2533.0,0.0,City,Running,32.0,No,52.0,14.1,No,0.0,Yes,216,0,No,1480,1060,100
578,2026-01-07 08:15:00,A009,D00008,EV00078,Tata,Tata Nexon EV,Compact SUV,195,20.8,1262,117,8.0,79.6,0,1870.0,0.0,Mixed,Charging,0.0,No,22.0,8.36,Yes,2.3,No,1581,0,No,0,3231,100
579,2026-01-07 08:30:00,A010,D00184,EV00079,Tata,Tata Punch EV,Compact SUV,207,51.6,1835,139,42.6,78.0,0,2407.0,29.0,Mixed,Charging,0.0,No,57.0,14.79,Yes,3.0,Yes,252,0,No,0,2144,100
580,2026-01-07 08:45:00,A005,D00020,EV00080,Volkswagen,Volkswagen ID.4,SUV,195,37.9,1457,107,64.0,98.3,1,1712.0,116.0,City,Running,23.0,No,33.0,7.33,No,0.0,No,136,0,No,1315,879,100
581,2026-01-07 09:00:00,A001,D00044,EV00081,BYD,BYD Atto 3,SUV,479,82.0,1743,207,35.2,82.9,1,2047.0,80.0,City,Idle,36.0,No,48.0,11.22,No,0.0,No,316,0,No,2199,1442,100
582,2026-01-07 09:15:00,A010,D00063,EV00082,Citroën,Citroën ë-C3,Hatchback,352,63.7,1546,93,56.7,92.3,5,2575.0,132.0,Highway,Under Maintenance,108.0,Yes,38.0,11.87,No,0.0,No,1045,0,No,2947,2825,87
583,2026-01-07 09:30:00,A005,D00109,EV00083,Hyundai,Hyundai Ioniq 5,Premium Crossover,446,65.7,1725,62,87.8,94.9,4,2596.0,279.0,Highway,Running,134.0,Yes,29.0,12.33,No,0.0,No,114,0,No,2238,2055,82
584,2026-01-07 09:45:00,A001,D00031,EV00084,Hyundai,Hyundai Kona Electric,Compact SUV,295,53.6,2016,144,88.9,87.9,5,2517.0,204.0,Mixed,Running,35.0,No,20.0,9.01,No,0.0,No,75,0,No,499,1681,100
585,2026-01-07 10:00:00,A006,D00165,EV00085,Kia,Kia EV6,Premium Crossover,409,60.6,1803,186,84.0,95.0,3,2066.0,255.0,City,Running,32.0,No,55.0,12.06,No,0.0,No,550,0,No,1831,1949,100
586,2026-01-07 10:15:00,A002,D00042,EV00086,MG,MG ZS EV,Compact SUV,195,33.2,1487,66,60.7,85.8,4,2394.0,50.0,Mixed,Idle,57.0,No,52.0,12.75,No,0.0,No,222,0,No,2156,1417,100
587,2026-01-07 10:30:00,A007,D00109,EV00087,Mahindra,Mahindra XUV400 EV,Compact SUV,195,20.0,1402,35,82.4,76.9,2,2103.0,43.0,Mixed,Running,43.0,No,45.0,10.71,No,0.0,No,86,0,No,1841,1680,100
588,2026-01-07 10:45:00,A010,D00014,EV00088,Tata,Tata Nexon EV,Compact SUV,252,63.6,2129,139,55.2,97.1,4,2926.0,63.0,City,Under Maintenance,41.0,No,48.0,12.99,No,0.0,No,181,0,No,2441,1691,100
589,2026-01-07 11:00:00,A009,D00131,EV00089,Tata,Tata Punch EV,Compact SUV,272,46.7,1397,211,36.4,92.0,1,2041.0,35.0,City,Charging,0.0,No,35.0,7.29,Yes,1.2,No,616,0,No,0,2268,100
590,2026-01-07 11:15:00,A006,D00011,EV00090,Volkswagen,Volkswagen ID.4,SUV,441,82.0,2081,189,76.5,63.2,3,2416.0,181.0,City,Running,34.0,No,36.0,14.65,No,0.0,No,754,0,No,1089,1853,100
591,2026-01-07 11:30:00,A001,D00174,EV00091,BYD,BYD Atto 3,SUV,195,20.0,1326,119,65.1,83.9,4,1826.0,0.0,City,Charging,0.0,No,54.0,12.47,Yes,1.5,No,265,0,No,0,2053,100
592,2026-01-07 11:45:00,A008,D00097,EV00092,Citroën,Citroën ë-C3,Hatchback,195,27.6,1673,79,67.2,78.6,2,1960.0,0.0,Mixed,Running,66.0,No,60.0,15.28,No,0.0,No,411,0,No,3892,2106,100
593,2026-01-07 12:00:00,A010,D00022,EV00093,Hyundai,Hyundai Ioniq 5,Premium Crossover,533,82.0,2242,148,77.1,80.9,5,3067.0,232.0,Highway,Idle,103.0,Yes,66.0,20.66,No,0.0,No,207,0,No,2970,2193,82
594,2026-01-07 12:15:00,A004,D00116,EV00094,Hyundai,Hyundai Kona Electric,Compact SUV,195,20.0,1296,112,67.1,78.3,1,1871.0,29.0,Mixed,Running,59.0,No,45.0,10.4,No,0.0,No,767,1013,Yes,1385,3479,77
595,2026-01-07 12:30:00,A006,D00157,EV00095,Kia,Kia EV6,Premium Crossover,219,40.8,1422,92,64.1,72.5,0,1513.0,60.0,Mixed,Idle,105.0,Yes,32.0,11.13,No,0.0,No,442,0,No,1102,2398,90
596,2026-01-07 12:45:00,A003,D00076,EV00096,MG,MG ZS EV,Compact SUV,284,73.1,2131,136,45.5,81.0,1,2453.0,68.0,City,Running,31.0,No,40.0,12.33,No,0.0,No,274,0,No,1193,1351,100
597,2026-01-07 13:00:00,A009,D00042,EV00097,Mahindra,Mahindra XUV400 EV,Compact SUV,600,82.0,1949,199,46.2,83.8,5,2713.0,156.0,City,Running,25.0,No,33.0,10.24,No,0.0,Yes,238,0,No,1280,2344,100
598,2026-01-07 13:15:00,A004,D00143,EV00098,Tata,Tata Nexon EV,Compact SUV,195,26.7,1289,74,73.7,94.7,0,1903.0,105.0,City,Running,27.0,No,29.0,5.02,No,0.0,No,209,0,No,1166,1934,100
599,2026-01-07 13:30:00,A005,D00052,EV00099,Tata,Tata Punch EV,Compact SUV,366,45.6,1304,143,100.0,66.3,2,2224.0,153.0,Highway,Under Maintenance,94.0,No,41.0,13.66,No,0.0,Yes,206,0,No,1824,2167,100
600,2026-01-07 13:45:00,A004,D00002,EV00100,Volkswagen,Volkswagen ID.4,SUV,195,20.0,1551,168,53.6,81.8,3,2239.0,6.0,City,Running,36.0,No,58.0,14.39,No,0.0,No,850,0,No,1845,2800,100
601,2026-01-07 14:00:00,A003,D00156,EV00001,BYD,BYD Atto 3,SUV,332,51.8,1809,154,32.8,82.6,2,2131.0,19.0,Mixed,Running,41.0,No,40.0,11.4,No,0.0,No,128,0,No,1351,1962,100
602,2026-01-07 14:15:00,A010,D00023,EV00002,Citroën,Citroën ë-C3,Hatchback,335,56.8,2137,100,37.1,91.1,2,2416.0,57.0,Mixed,Charging,0.0,No,32.0,11.93,Yes,1.7,No,199,0,No,0,931,100
603,2026-01-07 14:30:00,A006,D00140,EV00003,Hyundai,Hyundai Ioniq 5,Premium Crossover,234,40.8,1326,58,23.2,79.5,1,1496.0,1.0,Highway,Running,85.0,No,45.0,12.13,No,0.0,Yes,346,0,No,1876,1936,100
604,2026-01-07 14:45:00,A006,D00111,EV00004,Hyundai,Hyundai Kona Electric,Compact SUV,226,32.0,1198,66,86.4,97.2,1,1416.0,171.0,Mixed,Running,68.0,No,15.0,4.23,No,0.0,No,112,0,No,517,1880,100
605,2026-01-07 15:00:00,A009,D00098,EV00005,Kia,Kia EV6,Premium Crossover,240,34.6,1458,65,100.0,83.7,4,2374.0,95.0,Mixed,Under Maintenance,104.0,Yes,80.0,19.09,No,0.0,No,251,0,No,3602,2485,87
606,2026-01-07 15:15:00,A007,D00144,EV00006,MG,MG ZS EV,Compact SUV,219,48.0,2243,172,59.4,100.0,1,2938.0,50.0,Highway,Under Maintenance,103.0,Yes,26.0,11.73,No,0.0,No,43,0,No,863,1935,92
607,2026-01-07 15:30:00,A003,D00135,EV00007,Mahindra,Mahindra XUV400 EV,Compact SUV,332,60.9,1886,127,52.3,86.2,0,1932.0,89.0,Highway,Running,66.0,No,44.0,12.78,No,0.0,No,317,0,No,2008,3096,100
608,2026-01-07 15:45:00,A007,D00101,EV00008,Tata,Tata Nexon EV,Compact SUV,195,22.6,1554,87,88.2,62.1,1,2244.0,50.0,Highway,Running,93.0,No,37.0,12.47,No,0.0,No,966,0,No,1914,3063,100
609,2026-01-07 16:00:00,A009,D00010,EV00009,Tata,Tata Punch EV,Compact SUV,334,79.1,1980,114,100.0,78.7,2,2254.0,218.0,City,Charging,0.0,No,60.0,15.48,Yes,2.9,Yes,719,0,No,0,1849,100
610,2026-01-07 16:15:00,A005,D00106,EV00010,Volkswagen,Volkswagen ID.4,SUV,341,66.4,1551,93,91.0,87.4,0,2334.0,194.0,Mixed,Idle,71.0,No,44.0,11.02,No,0.0,No,97,0,No,1681,2086,100
611,2026-01-07 16:30:00,A004,D00072,EV00011,BYD,BYD Atto 3,SUV,439,81.9,1766,160,81.3,69.3,5,2483.0,207.0,Mixed,Under Maintenance,76.0,No,43.0,14.7,No,0.0,No,677,0,No,1993,2286,100
612,2026-01-07 16:45:00,A009,D00052,EV00012,Citroën,Citroën ë-C3,Hatchback,195,41.4,2151,160,42.2,99.5,0,2379.0,17.0,Highway,Charging,0.0,No,96.0,20.57,Yes,1.9,No,33,0,No,0,1517,100
613,2026-01-07 17:00:00,A007,D00047,EV00013,Hyundai,Hyundai Ioniq 5,Premium Crossover,195,28.0,1391,135,77.9,90.1,5,2088.0,76.0,Mixed,Running,31.0,No,44.0,9.45,No,0.0,No,359,0,No,1482,1736,100
614,2026-01-07 17:15:00,A006,D00012,EV00014,Hyundai,Hyundai Kona Electric,Compact SUV,309,46.4,1755,148,8.0,87.3,1,2547.0,19.0,City,Charging,0.0,No,66.0,15.03,Yes,3.0,No,340,0,No,0,1950,100
615,2026-01-07 17:30:00,A010,D00163,EV00015,Kia,Kia EV6,Premium Crossover,294,43.6,1652,35,89.0,96.8,2,2318.0,203.0,Mixed,Running,67.0,No,50.0,11.18,No,0.0,No,121,0,No,1653,1615,100
616,2026-01-07 17:45:00,A002,D00001,EV00016,MG,MG ZS EV,Compact SUV,195,24.6,1515,156,46.0,75.2,2,1680.0,0.0,City,Charging,0.0,No,62.0,14.34,Yes,0.8,No,170,0,No,0,1268,100
617,2026-01-07 18:00:00,A001,D00033,EV00017,Mahindra,Mahindra XUV400 EV,Compact SUV,580,82.0,1669,152,8.0,90.4,1,2146.0,6.0,Highway,Running,114.0,Yes,26.0,10.49,No,0.0,No,115,0,No,1129,2096,89
618,2026-01-07 18:15:00,A003,D00076,EV00018,Tata,Tata Nexon EV,Compact SUV,195,37.2,1746,140,60.1,88.8,2,2194.0,37.0,Mixed,Running,57.0,No,85.0,18.59,No,0.0,No,334,0,No,3074,1434,100
619,2026-01-07 18:30:00,A010,D00018,EV00019,Tata,Tata Punch EV,Compact SUV,195,24.4,1333,88,86.8,88.8,3,2018.0,99.0,City,Running,27.0,No,44.0,8.36,No,0.0,No,332,0,No,1165,1738,100
620,2026-01-07 18:45:00,A009,D00094,EV00020,Volkswagen,Volkswagen ID.4,SUV,304,51.6,1489,72,91.8,72.0,0,1856.0,153.0,City,Running,31.0,No,43.0,10.77,No,0.0,Yes,419,0,No,2108,2294,100
621,2026-01-07 19:00:00,A005,D00075,EV00021,BYD,BYD Atto 3,SUV,195,35.2,1910,109,70.1,98.4,3,2729.0,79.0,City,Running,37.0,No,60.0,13.09,No,0.0,No,77,0,No,1860,1818,100
622,2026-01-07 19:15:00,A009,D00143,EV00022,Citroën,Citroën ë-C3,Hatchback,195,37.6,2068,163,28.9,99.1,5,2768.0,8.0,City,Running,31.0,No,19.0,7.45,No,0.0,No,60,0,No,515,1894,100
623,2026-01-07 19:30:00,A002,D00141,EV00023,Hyundai,Hyundai Ioniq 5,Premium Crossover,339,43.6,1432,124,35.2,82.3,5,2377.0,0.0,Highway,Charging,0.0,No,31.0,13.13,Yes,1.0,No,239,0,No,0,1188,100
624,2026-01-07 19:45:00,A008,D00095,EV00024,Hyundai,Hyundai Kona Electric,Compact SUV,349,52.7,1421,72,35.0,100.0,1,2078.0,59.0,Highway,Charging,0.0,No,31.0,10.15,Yes,0.5,No,0,0,No,0,1595,100
625,2026-01-07 20:00:00,A004,D00103,EV00025,Kia,Kia EV6,Premium Crossover,501,82.0,1913,149,91.1,100.0,0,2260.0,411.0,Highway,Idle,90.0,No,34.0,10.3,No,0.0,No,90,0,No,1226,1494,100
626,2026-01-07 20:15:00,A007,D00040,EV00026,MG,MG ZS EV,Compact SUV,348,61.2,1409,161,56.8,95.2,1,1564.0,114.0,Highway,Running,165.0,Yes,40.0,12.98,No,0.0,No,124,0,No,1646,1504,90
627,2026-01-07 20:30:00,A002,D00087,EV00027,Mahindra,Mahindra XUV400 EV,Compact SUV,344,43.2,1307,97,34.0,96.4,3,2085.0,31.0,Mixed,Under Maintenance,67.0,No,39.0,9.27,No,0.0,No,40,0,No,2050,1801,100
628,2026-01-07 20:45:00,A004,D00015,EV00028,Tata,Tata Nexon EV,Compact SUV,261,48.7,1878,156,87.5,82.1,4,3027.0,123.0,City,Running,37.0,No,50.0,13.48,No,0.0,No,321,0,No,1592,2470,100
629,2026-01-07 21:00:00,A003,D00172,EV00029,Tata,Tata Punch EV,Compact SUV,284,57.6,1705,82,45.3,90.6,0,2101.0,61.0,Highway,Running,90.0,No,41.0,11.42,No,0.0,No,157,0,No,2315,1740,100
630,2026-01-07 21:15:00,A004,D00058,EV00030,Volkswagen,Volkswagen ID.4,SUV,318,66.6,1699,196,19.6,93.4,0,2405.0,18.0,Highway,Running,94.0,No,28.0,9.08,No,0.0,No,62,0,No,2051,1760,100
631,2026-01-07 21:30:00,A006,D00187,EV00031,BYD,BYD Atto 3,SUV,393,82.0,1815,191,88.1,92.0,1,2646.0,268.0,Mixed,Running,72.0,No,55.0,13.81,No,0.0,No,54,0,No,3045,1990,100
632,2026-01-07 21:45:00,A007,D00112,EV00032,Citroën,Citroën ë-C3,Hatchback,455,65.9,2013,95,100.0,94.3,2,3006.0,352.0,City,Running,23.0,No,55.0,12.36,No,0.0,No,45,0,No,2284,1642,100
633,2026-01-07 22:00:00,A002,D00194,EV00033,Hyundai,Hyundai Ioniq 5,Premium Crossover,301,62.6,1499,138,45.5,69.9,0,2341.0,22.0,Highway,Running,131.0,Yes,43.0,15.2,No,0.0,No,298,0,No,2536,1726,90
634,2026-01-07 22:15:00,A008,D00119,EV00034,Hyundai,Hyundai Kona Electric,Compact SUV,445,79.4,1305,254,14.8,91.6,2,2132.0,0.0,Highway,Charging,0.0,No,51.0,12.92,Yes,2.5,No,620,0,No,0,2579,100
