Record_ID,Timestamp,Admin_ID,Driver_ID,Vehicle_ID,Brand,Vehicle_Model,Category,Max_Range_km,Battery_Capacity_kWh,Vehicle_Weight_kg,Motor_Spec_kW,Battery_Percentage,Battery_Health_Percentage,Passenger_Count,Total_Load_Weight_kg,Remaining_Range_km,Road_Type,Vehicle_Status,Speed_kmph,Overspeed,Distance_Travelled_km,Energy_Consumed_kWh,Charging_Status,Charging_Duration_Hours,Workshop_Visit,Maintenance_Cost,OT_Maintenance_Cost,Breakdown,Income_Generated,Total_Expense,Driver_Safety_Score
247,2026-01-03 01:10:00,A025,D0247,EV00247,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,12,82,4,2400,41,City,Charging,0,No,79,11.62,Yes,2.6,No,1482,0,No,2765,1482,100
248,2026-01-03 01:20:00,A025,D0248,EV00248,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,22,77,3,1745,65,City,Charging,0,No,55,7.05,Yes,2.7,Yes,5566,1140,No,1925,6706,95
249,2026-01-03 01:30:00,A025,D0249,EV00249,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,47,86,0,1535,161,City,Running,24,No,29,3.72,No,0.0,No,2286,0,No,1015,2286,100
250,2026-01-03 01:40:00,A025,D0250,EV00250,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,12,79,1,1605,41,Mixed,Charging,0,No,132,16.92,Yes,2.8,No,2890,0,No,4620,2890,100
251,2026-01-03 01:50:00,A026,D0251,EV00251,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,13,75,2,1480,36,City,Charging,0,No,97,13.86,Yes,2.7,No,6536,0,No,3395,6536,100
252,2026-01-03 02:00:00,A026,D0252,EV00252,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,26,85,4,1620,82,City,Running,44,No,97,13.86,No,0.0,No,2493,0,No,3395,2493,100
253,2026-01-03 02:10:00,A026,D0253,EV00253,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,47,90,0,1340,169,Mixed,Running,87,No,155,22.14,No,0.0,No,587,0,No,5425,587,100
254,2026-01-03 02:20:00,A026,D0254,EV00254,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,92,77,0,1340,283,Mixed,Under Maintenance,0,No,137,19.57,No,0.0,Yes,4996,850,No,4795,5846,95
255,2026-01-03 02:30:00,A026,D0255,EV00255,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,23,84,0,1316,59,Mixed,Charging,0,No,91,14.0,Yes,2.5,No,1454,0,No,3185,1454,100
256,2026-01-03 02:40:00,A026,D0256,EV00256,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,69,76,2,1456,148,City,Running,39,No,32,4.92,No,0.0,Yes,4458,1476,No,1120,5934,95
257,2026-01-03 02:50:00,A026,D0257,EV00257,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,83,81,4,1596,204,Mixed,Running,110,Yes,84,12.92,No,0.0,No,2134,0,No,2940,2134,90
258,2026-01-03 03:00:00,A026,D0258,EV00258,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,39,98,4,1858,161,Mixed,Running,65,No,172,24.23,No,0.0,No,57,0,No,6020,57,100
259,2026-01-03 03:10:00,A026,D0259,EV00259,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,20,99,1,1648,86,Mixed,Charging,0,No,98,13.8,Yes,2.3,No,77,0,No,3430,77,100
260,2026-01-03 03:20:00,A026,D0260,EV00260,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,97,91,0,1578,354,City,Running,30,No,114,16.06,No,0.0,No,670,0,No,3990,670,100
261,2026-01-03 03:30:00,A027,D0261,EV00261,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,56,96,1,1680,218,City,Running,50,No,41,5.54,No,0.0,No,136,0,No,1435,136,100
262,2026-01-03 03:40:00,A027,D0262,EV00262,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,59,84,0,1610,228,Highway,Running,97,No,110,14.86,No,0.0,No,1526,0,No,3850,1526,100
263,2026-01-03 03:50:00,A027,D0263,EV00263,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,22,91,3,1820,85,Mixed,Charging,0,No,168,22.7,Yes,2.5,No,428,0,No,5880,428,100
264,2026-01-03 04:00:00,A027,D0264,EV00264,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,100,86,3,1820,365,Mixed,Running,80,No,115,15.54,No,0.0,No,2352,0,No,4025,2352,100
265,2026-01-03 04:10:00,A027,D0265,EV00265,BYD,BYD Atto 3,SUV,521,60.5,1750,150,86,90,4,2030,334,City,Running,26,No,97,12.6,No,0.0,No,792,0,No,3395,792,100
266,2026-01-03 04:20:00,A027,D0266,EV00266,BYD,BYD Atto 3,SUV,521,60.5,1750,150,79,100,1,1820,351,City,Running,36,No,77,10.0,No,0.0,No,110,0,No,2695,110,100
267,2026-01-03 04:30:00,A027,D0267,EV00267,BYD,BYD Atto 3,SUV,521,60.5,1750,150,53,90,4,2030,222,Mixed,Running,96,No,90,11.69,No,0.0,No,672,0,No,3150,672,100
268,2026-01-03 04:40:00,A027,D0268,EV00268,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,21,94,0,1985,116,City,Charging,0,No,118,14.39,Yes,2.7,No,560,0,No,4130,560,100
269,2026-01-03 04:50:00,A027,D0269,EV00269,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,65,78,3,2195,321,Mixed,Running,80,No,90,10.98,No,0.0,No,4950,0,No,3150,4950,100
270,2026-01-03 05:00:00,A027,D0270,EV00270,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,56,83,2,2125,309,Highway,Running,98,No,315,38.41,No,0.0,No,931,0,No,11025,931,100
271,2026-01-03 05:10:00,A028,D0271,EV00271,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,17,81,2,1675,55,City,Charging,0,No,110,14.1,Yes,1.2,Yes,1219,697,No,3850,1916,95
272,2026-01-03 05:20:00,A028,D0272,EV00272,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,12,92,0,1535,50,Highway,Charging,0,No,307,39.36,Yes,2.4,No,727,0,No,10745,727,100
273,2026-01-03 05:30:00,A028,D0273,EV00273,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,96,98,4,1815,363,City,Running,39,No,65,8.33,No,0.0,No,244,0,No,2275,244,100
274,2026-01-03 05:40:00,A028,D0274,EV00274,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,52,77,0,1535,172,Mixed,Running,59,No,70,8.97,No,0.0,Yes,6443,1219,No,2450,7662,95
275,2026-01-03 05:50:00,A028,D0275,EV00275,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,13,94,3,1788,48,City,Charging,0,No,93,13.1,Yes,2.7,No,769,0,No,3255,769,100
276,2026-01-03 06:00:00,A028,D0276,EV00276,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,57,91,4,1858,218,Mixed,Running,46,No,53,7.46,No,0.0,No,791,0,No,1855,791,100
277,2026-01-03 06:10:00,A028,D0277,EV00277,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,10,92,1,1648,37,City,Charging,0,No,30,4.23,Yes,1.2,No,585,0,No,1050,585,100
278,2026-01-03 06:20:00,A028,D0278,EV00278,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,31,88,1,1770,114,City,Running,100,No,93,12.92,No,0.0,No,835,0,No,3255,835,100
279,2026-01-03 06:30:00,A028,D0279,EV00279,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,62,89,4,1980,241,Mixed,Running,83,No,65,9.03,No,0.0,No,804,0,No,2275,804,100
280,2026-01-03 06:40:00,A028,D0280,EV00280,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,37,82,3,1910,123,City,Running,20,No,80,11.11,No,0.0,No,2396,0,No,2800,2396,100
281,2026-01-03 06:50:00,A029,D0281,EV00281,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,97,77,1,2190,347,Mixed,Under Maintenance,0,No,70,10.29,No,0.0,No,4366,0,No,2450,4366,100
282,2026-01-03 07:00:00,A029,D0282,EV00282,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,30,78,1,2190,109,Mixed,Running,48,No,117,17.21,No,0.0,No,5806,0,No,4095,5806,100
283,2026-01-03 07:10:00,A029,D0283,EV00283,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,27,89,0,2120,103,City,Running,76,No,24,3.53,No,0.0,No,2036,0,No,840,2036,100
284,2026-01-03 07:20:00,A029,D0284,EV00284,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,17,85,0,2120,62,City,Charging,0,No,44,6.47,Yes,1.3,No,1613,0,No,1540,1613,100
285,2026-01-03 07:30:00,A029,D0285,EV00285,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,48,79,3,2225,190,City,Running,77,No,116,14.5,No,0.0,Yes,3215,569,No,4060,3784,95
286,2026-01-03 07:40:00,A029,D0286,EV00286,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,26,96,0,2015,130,City,Running,44,No,108,13.5,No,0.0,No,112,0,No,3780,112,100
287,2026-01-03 07:50:00,A029,D0287,EV00287,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,77,95,3,2225,395,Mixed,Running,79,No,75,9.38,No,0.0,No,193,0,No,2625,193,100
288,2026-01-03 08:00:00,A029,D0288,EV00288,BYD,BYD Atto 3,SUV,521,60.5,1750,150,87,84,3,1960,358,Highway,Running,119,Yes,226,29.35,No,0.0,No,1155,0,No,7910,1155,90
289,2026-01-03 08:10:00,A029,D0289,EV00289,BYD,BYD Atto 3,SUV,521,60.5,1750,150,67,79,0,1750,235,City,Under Maintenance,0,No,82,10.65,No,0.0,No,2650,0,No,2870,2650,100
290,2026-01-03 08:20:00,A029,D0290,EV00290,BYD,BYD Atto 3,SUV,521,60.5,1750,150,92,94,2,1890,415,Mixed,Running,45,No,163,21.17,No,0.0,No,368,0,No,5705,368,100
291,2026-01-03 08:30:00,A030,D0291,EV00291,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,57,80,2,1840,190,City,Running,37,No,52,7.22,No,0.0,Yes,1618,1015,No,1820,2633,95
292,2026-01-03 08:40:00,A030,D0292,EV00292,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,17,85,4,1980,63,Mixed,Charging,0,No,83,11.53,Yes,2.0,No,2284,0,No,2905,2284,100
293,2026-01-03 08:50:00,A030,D0293,EV00293,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,70,88,0,1700,265,City,Running,60,No,49,6.81,No,0.0,No,2087,0,No,1715,2087,100
294,2026-01-03 09:00:00,A030,D0294,EV00294,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,36,98,4,1980,154,Mixed,Running,102,Yes,50,6.94,No,0.0,No,181,0,No,1750,181,90
295,2026-01-03 09:10:00,A030,D0295,EV00295,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,21,99,0,1610,84,City,Charging,0,No,49,6.62,Yes,1.6,No,170,0,No,1715,170,100
296,2026-01-03 09:20:00,A030,D0296,EV00296,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,13,93,1,1680,49,City,Charging,0,No,56,7.57,Yes,1.7,No,565,0,No,1960,565,100
297,2026-01-03 09:30:00,A030,D0297,EV00297,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,42,100,4,1890,165,City,Running,33,No,105,14.19,No,0.0,No,243,0,No,3675,243,100
298,2026-01-03 09:40:00,A030,D0298,EV00298,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,54,76,4,1596,116,City,Running,54,No,20,3.08,No,0.0,Yes,4552,1199,No,700,5751,95
299,2026-01-03 09:50:00,A030,D0299,EV00299,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,15,90,4,1596,41,Mixed,Charging,0,No,140,21.54,Yes,2.0,No,505,0,No,4900,505,100
300,2026-01-03 10:00:00,A030,D0300,EV00300,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,83,95,1,1386,252,Highway,Running,95,No,134,20.62,No,0.0,No,87,0,No,4690,87,100
301,2026-01-03 10:10:00,A031,D0301,EV00301,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,78,89,4,1980,281,City,Running,80,No,36,5.0,No,0.0,No,802,0,No,1260,802,100
302,2026-01-03 10:20:00,A031,D0302,EV00302,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,83,84,2,1840,291,City,Running,46,No,89,12.36,No,0.0,No,2382,0,No,3115,2382,100
303,2026-01-03 10:30:00,A031,D0303,EV00303,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,92,90,2,1840,393,Highway,Running,66,No,347,48.19,No,0.0,No,743,0,No,12145,743,100
304,2026-01-03 10:40:00,A031,D0304,EV00304,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,98,93,1,1770,380,City,Running,24,No,32,4.44,No,0.0,No,737,0,No,1120,737,100
305,2026-01-03 10:50:00,A031,D0305,EV00305,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,14,97,0,1340,50,City,Charging,0,No,65,9.29,Yes,2.5,No,134,0,No,2275,134,100
306,2026-01-03 11:00:00,A031,D0306,EV00306,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,59,85,4,1620,201,Mixed,Running,54,No,149,21.29,No,0.0,No,1090,0,No,5215,1090,100
307,2026-01-03 11:10:00,A031,D0307,EV00307,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,56,84,0,1340,174,City,Running,33,No,32,4.57,No,0.0,No,1283,0,No,1120,1283,100
308,2026-01-03 11:20:00,A031,D0308,EV00308,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,36,93,2,1750,132,City,Running,33,No,73,9.86,No,0.0,No,545,0,No,2555,545,100
309,2026-01-03 11:30:00,A031,D0309,EV00309,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,79,89,3,1820,314,Highway,Running,62,No,170,22.97,No,0.0,No,2171,0,No,5950,2171,100
310,2026-01-03 11:40:00,A031,D0310,EV00310,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,21,75,2,1750,62,City,Charging,0,No,63,8.51,Yes,1.7,No,2680,0,No,2205,2680,100
311,2026-01-03 11:50:00,A032,D0311,EV00311,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,19,81,4,1815,67,Highway,Charging,0,No,217,27.82,Yes,1.1,Yes,1373,508,No,7595,1881,95
312,2026-01-03 12:00:00,A032,D0312,EV00312,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,12,86,0,1535,44,Mixed,Charging,0,No,122,15.64,Yes,2.0,No,887,0,No,4270,887,100
313,2026-01-03 12:10:00,A032,D0313,EV00313,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,88,96,4,1815,326,City,Running,66,No,31,3.97,No,0.0,No,31,0,No,1085,31,100
314,2026-01-03 12:20:00,A032,D0314,EV00314,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,66,80,4,1815,231,Highway,Running,112,Yes,228,29.23,No,0.0,Yes,2414,335,No,7980,2749,85
315,2026-01-03 12:30:00,A032,D0315,EV00315,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,48,94,4,2295,225,City,Running,79,No,64,8.0,No,0.0,No,462,0,No,2240,462,100
316,2026-01-03 12:40:00,A032,D0316,EV00316,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,81,85,2,2155,359,City,Running,55,No,55,6.88,No,0.0,No,1846,0,No,1925,1846,100
317,2026-01-03 12:50:00,A032,D0317,EV00317,Hyundai,Hyundai Ioniq 5,Premium Crossover,631,72.6,2015,160,46,84,1,2085,202,City,Running,23,No,50,6.25,No,0.0,No,1033,0,No,1750,1033,100
318,2026-01-03 13:00:00,A032,D0318,EV00318,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,97,77,3,2195,472,Mixed,Running,70,No,101,12.32,No,0.0,No,2905,0,No,3535,2905,100
319,2026-01-03 13:10:00,A032,D0319,EV00319,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,41,93,2,2125,241,Mixed,Running,56,No,62,7.56,No,0.0,No,643,0,No,2170,643,100
320,2026-01-03 13:20:00,A032,D0320,EV00320,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,27,99,3,2195,178,Highway,Running,114,Yes,250,30.49,No,0.0,No,106,0,No,8750,106,90
321,2026-01-03 13:30:00,A033,D0321,EV00321,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,74,80,0,2120,289,Highway,Running,81,No,281,41.32,No,0.0,Yes,2399,184,No,9835,2583,95
322,2026-01-03 13:40:00,A033,D0322,EV00322,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,95,96,4,2400,427,Highway,Running,100,No,113,16.62,No,0.0,No,119,0,No,3955,119,100
323,2026-01-03 13:50:00,A033,D0323,EV00323,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,89,100,4,2400,396,Mixed,Running,42,No,177,26.03,No,0.0,No,86,0,No,6195,86,100
324,2026-01-03 14:00:00,A033,D0324,EV00324,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,57,85,1,2190,208,City,Running,52,No,66,9.71,No,0.0,No,2359,0,No,2310,2359,100
325,2026-01-03 14:10:00,A033,D0325,EV00325,BYD,BYD Atto 3,SUV,521,60.5,1750,150,94,78,4,2030,316,City,Running,38,No,86,11.17,No,0.0,No,3397,0,No,3010,3397,100
326,2026-01-03 14:20:00,A033,D0326,EV00326,BYD,BYD Atto 3,SUV,521,60.5,1750,150,23,75,1,1820,77,City,Charging,0,No,115,14.94,Yes,2.4,No,2811,0,No,4025,2811,100
327,2026-01-03 14:30:00,A033,D0327,EV00327,BYD,BYD Atto 3,SUV,521,60.5,1750,150,83,100,1,1820,369,City,Running,114,Yes,106,13.77,No,0.0,No,285,0,No,3710,285,90
328,2026-01-03 14:40:00,A033,D0328,EV00328,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,68,80,4,2265,347,Highway,Running,76,No,101,12.32,No,0.0,Yes,1169,1151,No,3535,2320,95
329,2026-01-03 14:50:00,A033,D0329,EV00329,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,57,97,4,2265,335,Mixed,Running,104,Yes,138,16.83,No,0.0,No,211,0,No,4830,211,90
330,2026-01-03 15:00:00,A033,D0330,EV00330,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,41,87,2,2125,237,Highway,Running,70,No,208,25.37,No,0.0,No,1571,0,No,7280,1571,100
331,2026-01-03 15:10:00,A034,D0331,EV00331,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,45,88,4,1858,166,Mixed,Running,68,No,94,13.24,No,0.0,No,2135,0,No,3290,2135,100
332,2026-01-03 15:20:00,A034,D0332,EV00332,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,83,91,2,1718,334,Highway,Running,91,No,174,24.51,No,0.0,No,800,0,No,6090,800,100
333,2026-01-03 15:30:00,A034,D0333,EV00333,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,38,97,3,1788,155,Mixed,Running,67,No,156,21.97,No,0.0,No,75,0,No,5460,75,100
334,2026-01-03 15:40:00,A034,D0334,EV00334,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,62,94,2,1718,258,Highway,Running,64,No,210,29.58,No,0.0,No,323,0,No,7350,323,100
335,2026-01-03 15:50:00,A034,D0335,EV00335,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,28,93,2,1840,124,Highway,Running,111,Yes,292,40.56,No,0.0,No,592,0,No,10220,592,90
336,2026-01-03 16:00:00,A034,D0336,EV00336,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,60,97,2,1840,243,City,Running,40,No,78,10.83,No,0.0,No,286,0,No,2730,286,100
337,2026-01-03 16:10:00,A034,D0337,EV00337,Tata,Tata Nexon EV,Compact SUV,489,45.0,1700,110,17,82,3,1910,56,City,Charging,0,No,52,7.22,Yes,1.6,No,2014,0,No,1820,2014,100
338,2026-01-03 16:20:00,A034,D0338,EV00338,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,91,100,3,1820,358,City,Running,48,No,85,11.49,No,0.0,No,295,0,No,2975,295,100
339,2026-01-03 16:30:00,A034,D0339,EV00339,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,63,89,0,1610,227,City,Running,51,No,45,6.08,No,0.0,No,1780,0,No,1575,1780,100
340,2026-01-03 16:40:00,A034,D0340,EV00340,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,49,82,0,1610,176,Mixed,Running,55,No,147,19.86,No,0.0,No,1088,0,No,5145,1088,100
341,2026-01-03 16:50:00,A035,D0341,EV00341,BYD,BYD Atto 3,SUV,521,60.5,1750,150,64,98,4,2030,292,Mixed,Running,74,No,66,8.57,No,0.0,No,52,0,No,2310,52,100
342,2026-01-03 17:00:00,A035,D0342,EV00342,BYD,BYD Atto 3,SUV,521,60.5,1750,150,86,90,4,2030,334,City,Running,20,No,32,4.16,No,0.0,No,463,0,No,1120,463,100
343,2026-01-03 17:10:00,A035,D0343,EV00343,BYD,BYD Atto 3,SUV,521,60.5,1750,150,54,83,0,1750,227,Highway,Running,92,No,106,13.77,No,0.0,No,2344,0,No,3710,2344,100
344,2026-01-03 17:20:00,A035,D0344,EV00344,BYD,BYD Atto 3,SUV,521,60.5,1750,150,27,78,3,1960,91,City,Running,31,No,63,8.18,No,0.0,Yes,2994,1258,No,2205,4252,95
345,2026-01-03 17:30:00,A035,D0345,EV00345,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,28,90,0,2120,108,City,Running,20,No,101,14.85,No,0.0,No,700,0,No,3535,700,100
346,2026-01-03 17:40:00,A035,D0346,EV00346,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,76,88,2,2260,275,City,Running,33,No,111,16.32,No,0.0,No,1747,0,No,3885,1747,100
347,2026-01-03 17:50:00,A035,D0347,EV00347,Volkswagen,Volkswagen ID.4,SUV,520,77.0,2120,150,67,100,4,2400,298,Mixed,Running,77,No,147,21.62,No,0.0,No,127,0,No,5145,127,100
348,2026-01-03 18:00:00,A035,D0348,EV00348,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,80,83,0,1535,300,Highway,Running,88,No,276,35.38,No,0.0,No,1329,0,No,9660,1329,100
349,2026-01-03 18:10:00,A035,D0349,EV00349,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,62,77,3,1745,184,City,Running,33,No,51,6.54,No,0.0,Yes,3008,1351,No,1785,4359,95
350,2026-01-03 18:20:00,A035,D0350,EV00350,Hyundai,Hyundai Kona Electric,Compact SUV,452,39.2,1535,100,80,84,4,1815,280,Mixed,Running,72,No,132,16.92,No,0.0,No,2310,0,No,4620,2310,100
351,2026-01-03 18:30:00,A036,D0351,EV00351,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,40,76,3,1550,113,City,Under Maintenance,0,No,64,9.14,No,0.0,Yes,2647,1322,No,2240,3969,95
352,2026-01-03 18:40:00,A036,D0352,EV00352,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,80,88,3,1550,261,City,Running,28,No,50,7.14,No,0.0,No,1180,0,No,1750,1180,100
353,2026-01-03 18:50:00,A036,D0353,EV00353,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,84,76,4,1620,255,Mixed,Running,75,No,107,15.29,No,0.0,No,4686,0,No,3745,4686,100
354,2026-01-03 19:00:00,A036,D0354,EV00354,Tata,Tata Punch EV,Compact SUV,421,35.0,1340,90,18,94,2,1480,68,Mixed,Charging,0,No,148,21.14,Yes,2.0,No,641,0,No,5180,641,100
355,2026-01-03 19:10:00,A036,D0355,EV00355,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,87,83,1,1386,220,Mixed,Running,52,No,179,27.54,No,0.0,No,929,0,No,6265,929,100
356,2026-01-03 19:20:00,A036,D0356,EV00356,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,93,91,4,1596,238,City,Running,42,No,78,12.0,No,0.0,No,322,0,No,2730,322,100
357,2026-01-03 19:30:00,A036,D0357,EV00357,Citroën,Citroën ë-C3,Hatchback,320,29.2,1316,42,51,88,0,1316,126,City,Running,54,No,70,10.77,No,0.0,No,1178,0,No,2450,1178,100
358,2026-01-03 19:40:00,A036,D0358,EV00358,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,54,93,3,1788,195,City,Running,46,No,46,6.48,No,0.0,No,346,0,No,1610,346,100
359,2026-01-03 19:50:00,A036,D0359,EV00359,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,57,76,2,1718,169,City,Running,55,No,77,10.85,No,0.0,Yes,6711,328,No,2695,7039,95
360,2026-01-03 20:00:00,A036,D0360,EV00360,Mahindra,Mahindra XUV400 EV,Compact SUV,456,39.4,1578,110,23,95,4,1858,85,City,Charging,0,No,36,5.07,Yes,2.6,No,175,0,No,1260,175,100
361,2026-01-03 20:10:00,A037,D0361,EV00361,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,31,77,1,1680,105,Mixed,Under Maintenance,0,No,126,17.03,No,0.0,Yes,5728,723,No,4410,6451,95
362,2026-01-03 20:20:00,A037,D0362,EV00362,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,39,83,0,1610,131,City,Running,47,No,36,4.86,No,0.0,No,2284,0,No,1260,2284,100
363,2026-01-03 20:30:00,A037,D0363,EV00363,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,55,77,3,1820,180,Mixed,Running,44,No,72,9.73,No,0.0,Yes,3835,1457,No,2520,5292,95
364,2026-01-03 20:40:00,A037,D0364,EV00364,MG,MG ZS EV,Compact SUV,461,50.3,1610,130,54,93,3,1820,225,Highway,Running,102,Yes,198,26.76,No,0.0,No,627,0,No,6930,627,90
365,2026-01-03 20:50:00,A037,D0365,EV00365,BYD,BYD Atto 3,SUV,521,60.5,1750,150,47,85,4,2030,172,City,Running,71,No,92,11.95,No,0.0,No,1508,0,No,3220,1508,100
366,2026-01-03 21:00:00,A037,D0366,EV00366,BYD,BYD Atto 3,SUV,521,60.5,1750,150,26,87,3,1960,111,Highway,Running,70,No,259,33.64,No,0.0,No,812,0,No,9065,812,100
367,2026-01-03 21:10:00,A037,D0367,EV00367,BYD,BYD Atto 3,SUV,521,60.5,1750,150,75,85,0,1750,284,City,Running,26,No,64,8.31,No,0.0,No,2089,0,No,2240,2089,100
368,2026-01-03 21:20:00,A037,D0368,EV00368,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,96,97,4,2265,593,Highway,Running,85,No,152,18.54,No,0.0,No,6,0,No,5320,6,100
369,2026-01-03 21:30:00,A037,D0369,EV00369,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,34,94,2,2125,187,City,Running,72,No,57,6.95,No,0.0,No,651,0,No,1995,651,100
370,2026-01-03 21:40:00,A037,D0370,EV00370,Kia,Kia EV6,Premium Crossover,708,77.4,1985,168,53,99,2,2125,307,City,Running,63,No,71,8.66,No,0.0,No,288,0,No,2485,288,100
